masa_A
t x y
0.0 8.125394763423E-4 -0.00940500898720606
0.032 0.05085238534929837 -0.009536029253668005
0.08 0.11144023857051355 -0.011073886045387116
0.12813333333333332 0.15852988867552065 -0.012844209652430272
0.16 0.212734878645904 -0.012704935709509674
0.208 0.2583974029158814 -0.012315656866978858
0.24003333333333354 0.30284497885638095 -0.010557368893249403
0.2880333333333333 0.3492980964447334 -0.009955912545167173
0.3360999999999999 0.3881155750587175 -0.01564137535002727
0.368 0.42517751692445827 -0.01162754082883441
0.4160666666666666 0.45138332983849905 -0.011374784703738067
0.4481000000000001 0.4847044826179159 -0.00921243102867797
0.4960666666666668 0.5111805897413391 -0.01312481900100873
0.544 0.5345902676891515 -0.011927408755816798
0.5759666666666667 0.5459288683557856 -0.013122067775522522
0.6240333333333333 0.5697047846108699 -0.010131293388028761
0.6561333333333335 0.5816799177941587 -0.013697732362859844
0.7040333333333333 0.5957565367231902 -0.012462494723609274
0.752 0.6008663349407131 -0.00939606554799835
0.7839 0.6088303848282951 -0.010648841271535064
0.8319666666666667 0.6114724589928029 -0.014177452852307676
0.8639333333333334 0.6066126656748903 -0.00870141632751284
0.9119666666666667 0.6045111799291475 -0.013503092941594463
0.9598666666666668 0.5982823774800361 -0.009242004746277843
0.992 0.5885830801539832 -0.010997541494521007
1.0400000000000003 0.5770904186856286 -0.012386839935492083
1.0720333333333334 0.5576337073296918 -0.012523362652926584
1.12 0.5472978774869843 -0.011907119446044306
1.167866666666667 0.5243125545502749 -0.014685716327986625
1.1998666666666666 0.4986270407452268 -0.010561150850104284
1.2478666666666665 0.47485112449014233 -0.013551925237598073
1.279966666666667 0.4511711523329476 -0.010584191385362957
1.3278666666666665 0.4114671363026988 -0.011069414325783289
1.3758 0.3749254935459506 -0.010705927243997465
1.4079333333333333 0.34175840156825443 -0.010284323458380651
1.4398 0.31613100446703724 -0.009534308759550414
1.4718 0.2846032158299222 -0.012062900741882515
1.5038333333333334 0.2408881165039669 -0.010234460431008424
1.551866666666667 0.20197469379209343 -0.010507505865877176
1.5837666666666665 0.1683832468032942 -0.008504715443510141
1.615866666666667 0.12989417910252365 -0.010358947515129141
1.6479333333333337 0.08845491563380414 -0.013852482927329407
1.6799 0.04294645216554738 -0.011657804309183256
1.7119333333333335 -0.009677351168085657 -0.011372723241000832
1.7438 -0.046006816419282615 -0.011799829477590146
1.7758333333333332 -0.10021180638966554 -0.011939103420510772
