masa_A
t x y
0.0 9.38705418106256E-4 -0.015973386499190168
0.03200000000000023 0.0292574728751811 -0.01762224633416959
0.06400000000000022 0.06366232314768783 -0.016783991025300926
0.09596666666666692 0.09016268781234715 -0.016389603544913145
0.12810000000000013 0.11876887787966783 -0.017538566333718364
0.16010000000000013 0.13904563346728405 -0.017556757638164278
0.19200000000000023 0.16168434802416032 -0.016937525634824646
0.22396666666666692 0.18267347509387943 -0.018030459205936378
0.27206666666666685 0.20037579727630705 -0.01789875416174777
0.3040666666666668 0.21554734518421625 -0.014649059535526143
0.3359333333333334 0.23199373970769666 -0.016123282847824633
0.3679333333333336 0.24497214395160405 -0.01726642441920717
0.40000000000000024 0.25198307268506714 -0.016641371198444832
0.43196666666666694 0.2552385885287115 -0.0161851332829408
0.46406666666666685 0.2647490024930459 -0.01699719311340739
0.49606666666666704 0.2688980752110748 -0.016722140590184814
0.528066666666667 0.27047271452391475 -0.01629719171832783
0.5600333333333335 0.27244101366496487 -0.015766005628506524
0.6079666666666669 0.2700790546957047 -0.016403428936292097
0.6400000000000002 0.26364297118273305 -0.016028688064705754
0.6719666666666669 0.2612810122134731 -0.01666611137249127
0.703966666666667 0.2580254963698285 -0.017122349287995414
0.7360000000000002 0.2519830726850669 -0.016641371198444888
0.7679333333333336 0.2393233800950525 -0.016679209111692322
0.7999333333333334 0.22330193444342916 -0.016779625112233965
0.8320333333333335 0.21021729298155745 -0.015242823712641379
0.8640333333333335 0.1989823433557485 -0.01743014615922059
0.8960333333333336 0.18364198014258104 -0.016924427895623567
0.9438333333333337 0.16615213239608195 -0.01784345259623224
0.9758333333333337 0.14723754168537728 -0.01661299276350922
1.0079333333333336 0.12496119791306404 -0.01544511101808016
1.039866666666667 0.09727985376377446 -0.016158210152360852
1.071866666666667 0.07317273711202232 -0.017596050855767487
1.1038333333333337 0.05092768238335599 -0.018109045641142796
1.1358333333333337 0.016704017503130775 -0.01805374407562721
1.167866666666667 -0.012327121436046973 -0.015330141973981914
1.2000000000000002 -0.047700476757255084 -0.017274428593163416
1.231866666666667 -0.07971207901685462 -0.01915613712505071
