masa_A
t x y
0.0 -9.578237727823069E-4 -0.00973132462278974
0.047899999999999866 0.050835318860910084 -0.010581156230778033
0.07986666666666656 0.09112538365790357 -0.010468927638028747
0.12789999999999987 0.13354496835630947 -0.012105065235467994
0.17586666666666634 0.16556752682077225 -0.010982779307975133
0.20799999999999955 0.19227299101366035 -0.011395695828467823
0.25583333333333347 0.21542172640866397 -0.01202318777157545
0.2879666666666667 0.23563204902621293 -0.010914312807996086
0.3358333333333335 0.24389955535874364 -0.011924370142739605
0.3838666666666668 0.2539394264484658 -0.0124226933281547
0.4161333333333332 0.25571179120565735 -0.011910959178826164
0.4639333333333334 0.25134616953173083 -0.012137533884942642
0.4959666666666662 0.24274550662198213 -0.010485161962766044
0.5438000000000002 0.2272219629720762 -0.011200883931619988
0.5917666666666664 0.20569101332915674 -0.01054939342150939
0.6238000000000001 0.18159080533650518 -0.01123052922027078
0.6717666666666664 0.14893793156811075 -0.013494864601023605
0.7039333333333334 0.11658221652643008 -0.013974835941083442
0.7517999999999997 0.07693446631686962 -0.013753907956614787
0.7997999999999997 0.0282343154657394 -0.014152707672987975
0.8317999999999998 -0.021607884838650726 -0.013921192085429735
0.8797000000000003 -0.07887270074902508 -0.015094298507752391
