masa_A
t x y
0.0 0.0010145538951572552 -0.007734852093254703
0.047966666666666644 0.05744658955799553 -0.011072495407228718
0.08013333333333332 0.09446856668643122 -0.008202861118830403
0.12796666666666665 0.1384059929690974 -0.010887755002396256
0.17576666666666665 0.18552095421488268 -0.009908630856783902
0.20793333333333333 0.21412492689645013 -0.01036432385537079
0.2559 0.24071522916534327 -0.010844648907935246
0.2879333333333333 0.2650864742892799 -0.009480039238380929
0.3359 0.28229000773425295 -0.008731701980497338
0.38376666666666664 0.2889208788947676 -0.008471291579402303
0.4159 0.29699360132871366 -0.008820789749292963
0.4639 0.29842448795367793 -0.00853433830808848
0.49579999999999996 0.29501174111827455 -0.00803818796494949
0.5438999999999999 0.2874036456631244 -0.009027747489110678
0.5918666666666667 0.27538364978100105 -0.008457585768818283
0.6239666666666667 0.257278273999604 -0.008768707669074012
0.6718333333333334 0.23978828911342642 -0.00808615830199328
0.7039 0.20438755095614403 -0.008967441922541237
0.7517333333333334 0.16898681279886163 -0.009848725543089139
0.7837666666666666 0.13814325666074245 -0.009508821440607225
0.8317333333333333 0.08945336456126285 -0.008670025832869584
0.8798000000000001 0.04032625710415538 -0.008733072561555706
0.9117666666666668 -0.011576276996201895 -0.009099017704147179
0.9598333333333332 -0.07093066031105233 -0.008569973415606731
