masa_A
t x y
0.0 6.724498634411713E-4 -0.016810327320760043
0.04793333333333328 0.09751504534168465 -0.016324259726661794
0.08003333333333325 0.16506627208301072 -0.01735177665028681
0.128 0.23441228837763095 -0.01804457598924808
0.15999999999999995 0.28235268219937204 -0.017532661650580927
0.20796666666666663 0.32563022120135465 -0.016862656623457484
0.2559333333333333 0.36590470195676583 -0.01770016290736187
0.2880333333333333 0.40107039438036063 -0.018846350078762286
0.3360999999999999 0.42721494768875723 -0.017001443379075942
0.3680666666666666 0.4518591683114168 -0.016661655115320362
0.4159666666666667 0.4674894284441684 -0.01783894966298022
0.4639666666666666 0.4816145701409893 -0.017515911524902783
0.4960333333333333 0.49033181411888527 -0.018403668185841382
0.5439666666666667 0.49664182574933013 -0.017491982773934156
0.5760333333333333 0.4966394328742332 -0.015989257213100072
0.6239333333333332 0.49093003289310255 -0.01659944036280181
0.6720666666666667 0.48582124456128617 -0.016908121250297947
0.7039999999999998 0.4762042795469674 -0.01722398076308468
0.7519000000000001 0.4596742983777924 -0.017250302389150374
0.784 0.4383370311390071 -0.018185916552026227
0.8319000000000001 0.4127906966048278 -0.01822659542867311
0.8798666666666666 0.386942859808443 -0.017666662656005583
0.9119333333333332 0.349374720787591 -0.017726484533427345
0.9598999999999999 0.3103038562059055 -0.017788699285945897
0.9919333333333334 0.26612181041730576 -0.01665686936512678
1.0398666666666667 0.21533064361115328 -0.017338838767734455
1.0878666666666668 0.15792557003725305 -0.016829156372101306
1.1199666666666668 0.09932166603982084 -0.01842520406171333
1.1678333333333333 0.0319981251893966 -0.01763076952955267
1.199933333333333 -0.040735706255050186 -0.016544404235573795
1.2478 -0.1116629170013601 -0.01755898327664651
