masa_A
t x y
0.0 1.0948248729203414E-4 -0.014412626534942602
0.03203333333333334 0.040281558452544 -0.01452876738190273
0.06406666666666667 0.07549998767845212 -0.013931842703524322
0.09606666666666668 0.10915453400482644 -0.015114881682470716
0.12806666666666666 0.1378554335918568 -0.015584855136078574
0.15996666666666667 0.16655633317888707 -0.016054828589686487
0.192 0.19186746892610695 -0.014031772860631037
0.224 0.21497998515738925 -0.013958844263739417
0.25603333333333333 0.24126618447069104 -0.013035098292652758
0.30396666666666666 0.26247449085276187 -0.013472660120278146
0.336 0.2811438507692172 -0.014590875847259599
0.368 0.30252232062612705 -0.015663174291288884
0.39993333333333336 0.31670260694480323 -0.015263424401688958
0.43196666666666667 0.3320281203044002 -0.01659772088646161
0.4641 0.3460382431482375 -0.015563234380457786
0.49610000000000004 0.3582684023347499 -0.012964864974920415
0.5281 0.3704202326123275 -0.015149978833888134
0.5599000000000001 0.3796468721916597 -0.014037163418949727
0.5920000000000001 0.38857910210426594 -0.014363984711658034
0.6240333333333333 0.39607169530922537 -0.014396396337640505
0.672 0.40039060543216554 -0.015279625337818015
0.7039666666666667 0.402759388422942 -0.01396423482205808
0.7360333333333333 0.4048337617469926 -0.014088481013944942
0.7681 0.4041990251305887 -0.014258644488783945
0.8000666666666667 0.4050039252218316 -0.014723217630348784
0.8320333333333334 0.4005148516240524 -0.013205252013767432
0.8640333333333333 0.39590153183438637 -0.013761659721236608
0.8960333333333333 0.3919229486611242 -0.014147903953866836
0.9280333333333334 0.38586999216381146 -0.014409901994610202
0.9599000000000001 0.3769377622512051 -0.014083080701901923
1.0079 0.37054447880421437 -0.013075605509837551
1.0399666666666667 0.3571690925767811 -0.013939928541002344
1.072 0.3465028162898023 -0.014758334289214942
1.104 0.3319822030214481 -0.01388861094600713
1.1359000000000001 0.31589770685356044 -0.014798851260124063
1.1679333333333335 0.29815749322023466 -0.012070835350656867
1.1999333333333333 0.281608423910782 -0.013785975756016727
1.2320333333333333 0.2612050176199542 -0.013812987069956179
1.2640333333333333 0.23953213809631846 -0.014180325333573635
1.2959666666666667 0.21671403153176194 -0.01281361722281854
1.3440333333333334 0.19360151530047953 -0.01288654581971016
1.3760333333333334 0.1730738628177647 -0.014987930457700194
1.4079000000000002 0.14390839008916956 -0.015322857095335207
1.4398 0.11918607367540135 -0.014466639409097148
1.4719666666666666 0.09129007417961388 -0.01446123909705413
1.504 0.058610591419321345 -0.014377509876076444
1.5359666666666667 0.028299891649805398 -0.01297839013933888
1.5678666666666667 -0.0043795911104871355 -0.012894660918361195
1.5998 -0.036718746921101664 -0.014080404930191248
1.6319666666666668 -0.07642624974478895 -0.013159363991988249
