masa_A
t x y
0.0 9.139478097932585E-4 -0.008680263339222692
0.04776666666666665 0.07764154218506603 -0.0092221997358485
0.0800333333333333 0.14133872894178423 -0.009372642647214678
0.1278000000000002 0.22974800010437801 -0.009431844718816994
0.16000000000000023 0.2858994571069895 -0.006675290957636436
0.20783333333333326 0.36137420367968864 -0.010301453667786196
0.2559333333333334 0.40560394640466413 -0.010101946185623344
0.28773333333333334 0.44513079519896237 -0.010525328476014638
0.3358000000000002 0.4859079924120062 -0.009839997430417267
0.36776666666666685 0.5279812267801687 -0.010764432863034155
0.41596666666666693 0.5591348531551461 -0.009153143426940784
0.4639000000000001 0.5814294335473682 -0.008959727776294467
0.49583333333333324 0.6042707558181892 -0.008938406365986966
0.5437666666666668 0.6189566386464014 -0.009054151164798928
0.5758333333333335 0.6299874225647609 -0.007418494402639912
0.6237666666666669 0.6316124186217662 -0.007028617185588969
0.6718666666666668 0.6328779966193027 -0.006826063787667973
0.7039000000000001 0.6287066149884334 -0.006714887862493267
0.7518666666666668 0.6165518881552942 -0.006194036267839258
0.7839 0.601663451929161 -0.004812713471490752
0.831833333333333 0.5819152571108028 -0.005507182264362746
0.879833333333333 0.5522145325524918 -0.0072753363620039965
0.9116999999999998 0.5226554430769375 -0.006684428704911198
0.9597333333333335 0.48097208592582597 -0.007384989329299617
0.9917333333333336 0.4441941761033126 -0.008728238178670432
1.039766666666667 0.4017615236756815 -0.007991126565183436
1.0876 0.3465162266111377 -0.010732450747572918
1.1197999999999997 0.2864461989855882 -0.006847385197975363
1.1676 0.23049729538089758 -0.010869516956692436
1.1998000000000002 0.15992799613679642 -0.00788604247152521
1.2475999999999998 0.09396564447698885 -0.00935721978274081
1.2956333333333336 0.016724266764527318 -0.008479996044376291
